order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,sales,discount,profit,customer_id
7086,2022-04-10,First Class,Corporate,United States,Chester,Pennsylvania,19013,East,Office Supplies,Binders,OFF-BI-10003476,10,10,5,3,50,1.5,-1.5,Cor_Che_Pen
7087,2023-12-16,First Class,Corporate,United States,Chester,Pennsylvania,19013,East,Office Supplies,Supplies,OFF-SU-10000157,170,190,2,2,380,7.6,32.39999999999998,Cor_Che_Pen
7088,2023-09-04,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Storage,OFF-ST-10003123,90,100,3,3,300,9.0,21.0,Con_Los_Cal
7089,2023-06-08,Second Class,Consumer,United States,Sparks,Nevada,89431,West,Office Supplies,Art,OFF-AR-10001955,70,80,4,3,320,9.6,30.399999999999977,Con_Spa_Nev
7090,2023-05-28,Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10001809,100,120,1,3,120,3.6,16.400000000000006,Cor_Los_Cal
7091,2023-05-02,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Paper,OFF-PA-10000474,100,110,3,3,330,9.9,20.100000000000023,Con_Hen_Ken
7092,2023-09-08,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Appliances,OFF-AP-10001205,140,160,3,4,480,19.2,40.80000000000001,Con_Hen_Ken
7093,2023-11-21,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,OFF-AR-10004691,40,40,2,4,80,3.2,-3.200000000000003,Con_Hen_Ken
7094,2022-10-04,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Paper,OFF-PA-10004996,50,50,5,5,250,12.5,-12.5,Con_Hen_Ken
7095,2022-12-27,Second Class,Consumer,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10001908,390,480,6,2,2880,57.6,482.4000000000001,Con_Dec_Ill
7096,2022-12-05,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10000666,120,150,6,5,900,45.0,135.0,Con_New_New
7097,2023-05-30,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004318,250,280,2,2,560,11.2,48.799999999999955,Con_New_New
7098,2023-03-08,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003429,30,30,5,5,150,7.5,-7.5,Con_New_New
7099,2023-03-20,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10003302,280,320,9,5,2880,144.0,216.0,Con_New_New
7100,2022-01-02,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10003302,170,210,6,2,1260,25.2,214.79999999999995,Con_New_New
7101,2022-11-14,Standard Class,Consumer,United States,Scottsdale,Arizona,85254,West,Office Supplies,Envelopes,OFF-EN-10002621,20,20,3,4,60,2.4,-2.3999999999999986,Con_Sco_Ari
7102,2022-09-02,Second Class,Corporate,United States,Amarillo,Texas,79109,Central,Office Supplies,Paper,OFF-PA-10000249,20,20,2,2,40,0.8,-0.7999999999999972,Cor_Ama_Tex
7103,2023-10-24,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10000050,10,10,3,3,30,0.9,-0.8999999999999986,Con_Phi_Pen
7104,2023-05-23,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Storage,OFF-ST-10003805,340,420,2,4,840,33.6,126.39999999999998,Con_San_Cal
7105,2023-10-18,Second Class,Corporate,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10000785,710,760,6,4,4560,182.4,117.60000000000036,Cor_New_Ohi
7106,2022-08-30,Second Class,Corporate,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10004909,40,40,3,4,120,4.8,-4.799999999999997,Cor_New_Ohi
7107,2023-07-04,Second Class,Corporate,United States,Newark,Ohio,43055,East,Technology,Accessories,TEC-AC-10001553,100,120,9,3,1080,32.4,147.5999999999999,Cor_New_Ohi
7108,2022-09-27,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10004774,20,30,2,5,60,3.0,17.0,Con_New_New
7109,2022-03-11,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10004582,0,0,2,3,0,0.0,0.0,Con_New_New
7110,2022-04-03,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10000991,400,460,4,4,1840,73.6,166.4000000000001,Con_New_New
7111,2022-03-03,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10002522,10,10,2,4,20,0.8,-0.8000000000000007,Con_New_New
7112,2022-09-14,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10004022,60,70,2,2,140,2.8,17.19999999999999,Con_New_New
7113,2023-02-27,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10001218,50,50,5,4,250,10.0,-10.0,Con_New_New
7114,2022-05-22,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000174,10,10,2,2,20,0.4,-0.3999999999999986,Con_New_New
7115,2022-11-10,First Class,Corporate,United States,Henderson,Nevada,89015,West,Furniture,Tables,FUR-TA-10003392,1500,1690,6,5,10140,507.0,633.0,Cor_Hen_Nev
7116,2022-06-07,First Class,Corporate,United States,Henderson,Nevada,89015,West,Office Supplies,Binders,OFF-BI-10001890,10,10,2,4,20,0.8,-0.8000000000000007,Cor_Hen_Nev
7117,2023-11-15,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10000167,50,60,2,4,120,4.8,15.200000000000003,Con_Sea_Was
7118,2023-01-16,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10003784,0,0,1,3,0,0.0,0.0,Con_Sea_Was
7119,2022-11-01,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10001184,20,20,3,2,60,1.2,-1.2000000000000028,Cor_New_New
7120,2023-03-17,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10002103,10,10,2,2,20,0.4,-0.3999999999999986,Cor_Sea_Was
7121,2023-01-01,Standard Class,Corporate,United States,Smyrna,Tennessee,37167,South,Office Supplies,Binders,OFF-BI-10003091,60,70,1,4,70,2.8,7.200000000000003,Cor_Smy_Ten
7122,2023-05-22,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10001593,30,40,7,2,280,5.6,64.39999999999998,Con_Sea_Was
7123,2022-07-09,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Bookcases,FUR-BO-10002598,120,140,2,3,280,8.4,31.600000000000023,Con_Sea_Was
7124,2022-11-28,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000320,10,10,3,2,30,0.6,-0.6000000000000014,Cor_New_New
7125,2022-08-08,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10001815,110,140,3,2,420,8.4,81.60000000000002,Cor_New_New
7126,2023-06-17,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10003971,20,20,3,5,60,3.0,-3.0,Con_Atl_Geo
7127,2023-08-22,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Art,OFF-AR-10004685,10,10,3,4,30,1.2,-1.1999999999999993,Con_Atl_Geo
7128,2023-08-09,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001609,20,20,5,3,100,3.0,-3.0,Con_New_Del
7129,2022-12-26,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Furniture,Furnishings,FUR-FU-10000550,20,20,4,5,80,4.0,-4.0,Con_New_Del
7130,2022-07-07,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Technology,Accessories,TEC-AC-10004209,30,40,4,3,160,4.8,35.19999999999999,Con_Nas_Ten
7131,2022-07-07,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10003022,100,120,7,5,840,42.0,98.0,Con_Nas_Ten
7132,2022-01-24,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Tables,FUR-TA-10001039,250,260,3,4,780,31.2,-1.2000000000000455,Hom_Ric_Ind
7133,2023-11-26,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Technology,Phones,TEC-PH-10002624,1750,1880,4,5,7520,376.0,144.0,Hom_Ric_Ind
7134,2023-01-26,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Furnishings,FUR-FU-10001473,20,30,2,4,60,2.4,17.6,Hom_Ric_Ind
7135,2023-07-19,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Technology,Phones,TEC-PH-10001819,90,90,2,4,180,7.2,-7.199999999999989,Hom_Ric_Ind
7136,2023-04-29,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Chairs,FUR-CH-10004287,710,830,3,3,2490,74.7,285.3000000000002,Hom_Ric_Ind
7137,2023-02-19,Standard Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Binders,OFF-BI-10004728,10,10,5,5,50,2.5,-2.5,Con_Mia_Flo
7138,2022-06-14,Standard Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Storage,OFF-ST-10000918,20,20,2,2,40,0.8,-0.7999999999999972,Con_Mia_Flo
7139,2023-09-04,Standard Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Binders,OFF-BI-10004593,50,60,4,4,240,9.6,30.400000000000006,Con_Mia_Flo
7140,2023-08-19,Standard Class,Consumer,United States,Miami,Florida,33180,South,Furniture,Bookcases,FUR-BO-10001337,230,290,3,4,870,34.8,145.20000000000005,Con_Mia_Flo
7141,2022-05-18,Same Day,Consumer,United States,Saint Charles,Missouri,63301,Central,Technology,Accessories,TEC-AC-10002473,100,110,4,4,440,17.6,22.399999999999977,Con_Sai_Mis
7142,2023-02-11,Same Day,Consumer,United States,Saint Charles,Missouri,63301,Central,Furniture,Furnishings,FUR-FU-10003623,130,140,5,4,700,28.0,22.0,Con_Sai_Mis
7143,2023-05-05,Standard Class,Home Office,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,FUR-FU-10002045,100,110,5,2,550,11.0,39.0,Hom_Vir_Vir
7144,2022-07-13,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002555,690,780,5,3,3900,117.0,333.0,Hom_Phi_Pen
7145,2023-01-29,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10002794,10,10,1,5,10,0.5,-0.5,Hom_Phi_Pen
7146,2023-08-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,FUR-TA-10004086,120,150,3,5,450,22.5,67.5,Hom_Phi_Pen
7147,2023-06-02,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10004946,30,40,1,3,40,1.2,8.799999999999997,Hom_Phi_Pen
7148,2022-12-14,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10000241,80,90,3,3,270,8.1,21.899999999999977,Con_Lon_New
7149,2023-10-29,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,OFF-AP-10004036,50,50,3,3,150,4.5,-4.5,Con_Lon_New
7150,2022-12-19,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,TEC-PH-10001578,880,970,3,3,2910,87.3,182.69999999999982,Con_Hou_Tex
7151,2022-08-14,Standard Class,Home Office,United States,Tuscaloosa,Alabama,35401,South,Furniture,Chairs,FUR-CH-10002647,130,140,2,2,280,5.6,14.399999999999977,Hom_Tus_Ala
7152,2022-04-27,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Tables,FUR-TA-10003008,150,180,2,2,360,7.2,52.80000000000001,Con_Mes_Ari
7153,2022-05-24,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,OFF-PA-10004071,80,90,2,4,180,7.2,12.800000000000011,Cor_Jac_Nor
7154,2023-05-02,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Appliances,OFF-AP-10004980,40,50,7,4,350,14.0,56.0,Con_Chi_Ill
7155,2022-06-17,Second Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10000747,240,280,6,4,1680,67.2,172.79999999999995,Con_Col_Geo
7156,2023-11-11,Second Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10004492,150,160,5,3,800,24.0,26.0,Con_Col_Geo
7157,2022-06-08,Standard Class,Consumer,United States,Orange,New Jersey,7050,East,Office Supplies,Labels,OFF-LA-10004055,0,0,1,2,0,0.0,0.0,Con_Ora_New
7158,2023-11-11,Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10002485,80,90,4,5,360,18.0,22.0,Con_Los_Cal
7159,2022-09-22,Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10001243,10,10,1,5,10,0.5,-0.5,Con_Los_Cal
7160,2022-04-22,Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10004447,200,220,2,5,440,22.0,18.0,Hom_Chi_Ill
7161,2022-08-11,Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,OFF-FA-10002280,20,20,4,2,80,1.6,-1.5999999999999943,Hom_Chi_Ill
7162,2022-05-19,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,OFF-PA-10004734,20,20,3,4,60,2.4,-2.3999999999999986,Con_Ric_Vir
7163,2022-11-23,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,OFF-BI-10000145,20,20,5,2,100,2.0,-2.0,Con_Ric_Vir
7164,2023-10-04,Second Class,Corporate,United States,Troy,New York,12180,East,Office Supplies,Envelopes,OFF-EN-10004773,200,250,8,5,2000,100.0,300.0,Cor_Tro_New
7165,2022-05-27,Second Class,Corporate,United States,Troy,New York,12180,East,Office Supplies,Binders,OFF-BI-10004970,10,10,3,3,30,0.9,-0.8999999999999986,Cor_Tro_New
7166,2023-12-25,First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,OFF-ST-10000604,60,70,2,5,140,7.0,13.0,Con_Pro_Rho
7167,2023-06-18,Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003190,10,10,4,4,40,1.6,-1.6000000000000014,Con_San_Cal
7168,2022-12-21,Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,FUR-CH-10000155,630,720,3,4,2160,86.4,183.5999999999999,Con_San_Cal
7169,2023-04-09,Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10003058,210,240,10,5,2400,120.0,180.0,Con_San_Cal
7170,2023-04-28,Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10004767,150,170,3,5,510,25.5,34.5,Con_San_Cal
7171,2022-08-29,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10002372,120,150,2,3,300,9.0,51.0,Con_New_New
7172,2023-12-10,Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10000158,90,110,3,4,330,13.2,46.80000000000001,Con_San_Cal
7173,2023-08-13,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10000158,110,140,5,2,700,14.0,136.0,Cor_Hou_Tex
7174,2022-08-14,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Copiers,TEC-CO-10002313,1940,2400,5,3,12000,360.0,1940.0,Cor_Hou_Tex
7175,2023-06-09,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10002581,60,70,3,5,210,10.5,19.5,Cor_Hou_Tex
7176,2023-08-13,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10001205,80,90,8,2,720,14.4,65.60000000000002,Cor_Hou_Tex
7177,2022-08-01,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10000344,20,30,3,4,90,3.6,26.400000000000006,Cor_Hou_Tex
7178,2022-08-15,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10002897,0,0,2,3,0,0.0,0.0,Cor_Phi_Pen
7179,2022-04-12,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003694,10,10,3,2,30,0.6,-0.6000000000000014,Cor_Phi_Pen
7180,2022-03-30,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Phones,TEC-PH-10001644,80,90,3,2,270,5.4,24.600000000000023,Con_Bal_Mar
7181,2022-05-06,First Class,Corporate,United States,Athens,Georgia,30605,South,Office Supplies,Art,OFF-AR-10002399,10,10,3,2,30,0.6,-0.6000000000000014,Cor_Ath_Geo
7182,2023-06-05,Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10003063,30,40,2,3,80,2.4,17.599999999999994,Con_Lan_Ohi
7183,2022-07-17,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10002071,20,20,5,4,100,4.0,-4.0,Hom_Los_Cal
7184,2022-03-29,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Furniture,Chairs,FUR-CH-10004218,730,910,9,5,8190,409.5,1210.5,Con_Bal_Mar
7185,2022-09-29,Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Supplies,OFF-SU-10000432,10,10,2,3,20,0.6,-0.6000000000000014,Hom_Hou_Tex
7186,2022-02-18,Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10003183,10,10,3,5,30,1.5,-1.5,Hom_Hou_Tex
7187,2022-10-31,Standard Class,Home Office,United States,Houston,Texas,77095,Central,Furniture,Chairs,FUR-CH-10002017,60,70,4,2,280,5.6,34.39999999999998,Hom_Hou_Tex
7188,2022-03-26,Standard Class,Home Office,United States,Houston,Texas,77095,Central,Furniture,Furnishings,FUR-FU-10003247,20,20,2,4,40,1.6,-1.6000000000000014,Hom_Hou_Tex
7189,2022-12-12,Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,OFF-AP-10001563,40,40,4,3,160,4.8,-4.800000000000011,Hom_Hou_Tex
7190,2023-04-08,First Class,Home Office,United States,San Diego,California,92024,West,Technology,Phones,TEC-PH-10004908,180,200,3,4,600,24.0,36.0,Hom_San_Cal
7191,2022-04-14,First Class,Home Office,United States,San Diego,California,92024,West,Furniture,Tables,FUR-TA-10003392,620,670,3,2,2010,40.2,109.79999999999995,Hom_San_Cal
7192,2022-05-15,Second Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Binders,OFF-BI-10004140,10,10,4,2,40,0.8,-0.7999999999999972,Con_Hia_Flo
7193,2023-10-26,Second Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Art,OFF-AR-10003631,30,30,8,2,240,4.8,-4.800000000000011,Con_Hia_Flo
7194,2023-04-24,First Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Storage,OFF-ST-10003716,1120,1350,6,3,8100,243.0,1137.0,Con_Atl_Geo
7195,2023-07-03,First Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,OFF-BI-10003274,20,20,4,4,80,3.2,-3.200000000000003,Con_Atl_Geo
7196,2023-09-12,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10004848,20,20,2,5,40,2.0,-2.0,Hom_Sea_Was
7197,2022-06-04,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10003504,20,20,5,3,100,3.0,-3.0,Hom_Los_Cal
7198,2022-07-04,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Labels,OFF-LA-10000305,10,10,2,2,20,0.4,-0.3999999999999986,Hom_Los_Cal
7199,2023-07-10,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10001427,10,10,2,2,20,0.4,-0.3999999999999986,Hom_New_New
7200,2023-12-27,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10004614,130,140,2,5,280,14.0,6.0,Hom_New_New
7201,2023-09-07,Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Technology,Phones,TEC-PH-10001944,110,120,1,3,120,3.6,6.400000000000006,Con_For_Flo
